cid,contact,day,month,duration,campaign,pdays,previous,poutcome,y
C37630,cellular,14,may,317,1,352,5,failure,no
C37631,cellular,14,may,86,2,304,2,failure,no
C37632,cellular,14,may,145,1,-1,0,,no
C37634,cellular,14,may,248,1,-1,0,,no
C37636,cellular,14,may,141,1,346,2,other,no
C37639,telephone,14,may,276,1,-1,0,,no
C37645,cellular,14,may,603,1,-1,0,,no
C37647,cellular,14,may,283,1,288,12,other,no
C37649,cellular,14,may,102,1,350,1,failure,no
C37657,cellular,14,may,73,1,370,1,failure,no
C37659,cellular,14,may,260,1,-1,0,,no
C37660,cellular,14,may,185,1,-1,0,,no
C37662,cellular,14,may,76,1,-1,0,,no
C37663,cellular,14,may,214,1,349,1,failure,no
C37666,cellular,14,may,451,1,339,3,failure,no
C37667,cellular,14,may,273,3,-1,0,,no
C37668,cellular,14,may,745,1,174,3,failure,yes
C37671,cellular,14,may,105,1,-1,0,,no
C37675,telephone,14,may,162,2,-1,0,,no
C37677,cellular,14,may,17,7,-1,0,,no
C37680,cellular,14,may,133,1,300,3,failure,no
C37681,cellular,14,may,165,1,-1,0,,no
C37682,cellular,14,may,345,1,-1,0,,yes
C37686,cellular,14,may,411,2,-1,0,,no
C37687,cellular,14,may,279,1,266,1,failure,no
C37694,cellular,14,may,14,8,-1,0,,no
C37698,telephone,14,may,188,1,352,2,failure,no
C37700,cellular,14,may,149,1,370,1,failure,no
C37706,cellular,14,may,159,1,367,2,other,no
C37708,cellular,14,may,303,1,-1,0,,no
C37712,cellular,14,may,633,1,358,1,other,yes
C37714,cellular,14,may,57,4,-1,0,,no
C37717,cellular,14,may,116,4,365,1,failure,no
C37720,cellular,14,may,183,3,-1,0,,no
C37722,telephone,14,may,230,4,301,1,failure,no
C37724,cellular,14,may,11,5,-1,0,,no
C37732,cellular,14,may,91,1,370,2,failure,no
C37735,telephone,14,may,121,1,-1,0,,no
C37736,cellular,14,may,449,1,-1,0,,yes
C37742,cellular,14,may,112,1,370,1,failure,no
C37745,cellular,14,may,35,1,356,10,other,no
C37749,cellular,14,may,255,1,356,1,other,no
C37750,cellular,14,may,334,2,-1,0,,no
C37752,cellular,14,may,1075,1,14,1,failure,yes
C37755,cellular,14,may,137,3,-1,0,,no
C37760,cellular,14,may,287,1,276,2,failure,no
C37770,cellular,14,may,200,1,-1,0,,no
C37773,cellular,14,may,797,2,-1,0,,no
C37775,cellular,14,may,87,1,345,2,other,no
C37776,cellular,14,may,83,1,-1,0,,no
C37779,cellular,14,may,128,1,-1,0,,no
C37782,cellular,14,may,208,1,-1,0,,no
C37784,cellular,14,may,1106,1,-1,0,,no
C37788,cellular,14,may,282,1,352,2,failure,no
C37790,cellular,14,may,377,1,-1,0,,no
C37791,cellular,14,may,174,2,-1,0,,no
C37795,cellular,14,may,386,3,-1,0,,no
C37804,cellular,14,may,97,1,370,1,failure,no
C37813,cellular,14,may,177,2,345,3,other,no
C37818,cellular,14,may,406,2,-1,0,,yes
C37820,cellular,14,may,115,3,-1,0,,no
C37824,cellular,14,may,9,10,330,10,other,no
C37827,cellular,14,may,444,1,-1,0,,no
C37831,cellular,14,may,172,1,-1,0,,no
C37833,cellular,14,may,150,1,360,1,failure,no
C37834,cellular,14,may,88,1,353,2,failure,no
C37838,cellular,14,may,175,1,358,2,failure,no
C37840,cellular,14,may,430,4,-1,0,,no
C37842,cellular,14,may,164,2,-1,0,,no
C37843,cellular,14,may,88,1,-1,0,,no
C37852,cellular,14,may,107,1,265,2,failure,no
C37856,telephone,14,may,217,2,-1,0,,no
C37858,cellular,14,may,226,1,346,1,failure,no
C37859,telephone,14,may,166,1,-1,0,,no
C37861,cellular,14,may,64,1,349,3,failure,no
C37866,cellular,14,may,121,1,-1,0,,no
C37867,cellular,14,may,285,1,330,3,other,no
C37875,cellular,14,may,444,1,-1,0,,no
C37877,cellular,14,may,191,1,346,2,failure,yes
C37879,cellular,14,may,292,1,-1,0,,no
C37881,cellular,14,may,471,1,-1,0,,no
C37882,cellular,14,may,182,1,339,2,failure,no
C37885,cellular,14,may,132,2,-1,0,,no
C37886,cellular,14,may,432,1,-1,0,,no
C37889,cellular,14,may,50,2,-1,0,,no
C37891,cellular,14,may,685,2,-1,0,,no
C37892,cellular,14,may,423,3,-1,0,,no
C37894,cellular,14,may,65,1,-1,0,,no
C37900,cellular,14,may,108,4,342,14,other,no
C37904,cellular,14,may,330,2,-1,0,,no
C37908,cellular,14,may,143,2,370,2,failure,no
C37923,cellular,14,may,95,3,-1,0,,no
C37929,telephone,14,may,213,1,-1,0,,no
C37932,telephone,14,may,46,2,287,10,other,no
C37934,cellular,14,may,226,2,-1,0,,no
C37935,telephone,14,may,113,2,-1,0,,no
C37941,cellular,14,may,1060,2,-1,0,,yes
C37943,cellular,14,may,196,2,-1,0,,no
C37949,cellular,14,may,400,2,-1,0,,no
C37952,cellular,14,may,99,4,353,1,failure,no
C37953,cellular,14,may,362,6,-1,0,,no
C37956,cellular,14,may,502,2,-1,0,,no
C37960,cellular,14,may,17,8,-1,0,,no
C37967,cellular,14,may,113,3,-1,0,,no
C37968,cellular,14,may,228,1,-1,0,,no
C37969,telephone,14,may,57,1,-1,0,,no
C37971,cellular,14,may,91,1,356,2,other,no
C37974,cellular,14,may,299,1,360,2,failure,no
C37976,cellular,14,may,1462,2,352,1,failure,no
C37978,cellular,14,may,465,2,360,1,failure,no
C37983,cellular,14,may,8,4,300,5,failure,no
C37984,cellular,14,may,480,2,-1,0,,no
C37986,cellular,14,may,374,2,-1,0,,no
C37988,cellular,14,may,241,2,365,10,failure,no
C37990,cellular,14,may,303,3,174,3,failure,no
C37992,cellular,14,may,649,2,-1,0,,no
C37993,cellular,14,may,134,2,370,4,other,no
C37995,cellular,14,may,353,6,373,2,failure,no
C37996,cellular,14,may,337,4,-1,0,,no
C37997,cellular,14,may,93,2,349,7,failure,no
C38000,cellular,14,may,546,3,-1,0,,no
C38001,cellular,14,may,204,2,364,3,failure,no
C38005,cellular,14,may,320,2,353,4,other,no
C38012,cellular,14,may,460,2,-1,0,,yes
C38020,cellular,14,may,387,10,-1,0,,no
C38022,cellular,14,may,205,3,-1,0,,no
C38025,cellular,14,may,240,3,363,4,other,no
C38027,cellular,14,may,75,3,-1,0,,no
C38031,cellular,14,may,181,4,-1,0,,no
C38032,cellular,14,may,306,4,-1,0,,no
C38035,cellular,14,may,154,2,356,8,success,no
C38038,telephone,14,may,47,4,-1,0,,no
C38039,cellular,14,may,172,2,310,1,failure,no
C38047,cellular,14,may,629,4,-1,0,,yes
C38049,cellular,14,may,90,5,-1,0,,no
C38052,cellular,14,may,178,7,365,5,other,no
C38061,cellular,14,may,341,3,-1,0,,no
C38068,telephone,14,may,167,6,365,1,failure,no
C38069,cellular,14,may,10,5,324,27,other,no
C38071,telephone,14,may,151,5,-1,0,,no
C38076,cellular,14,may,308,2,-1,0,,no
C38077,telephone,14,may,30,6,343,12,other,no
C38079,cellular,14,may,340,3,371,8,failure,no
C38081,telephone,14,may,346,5,372,1,other,no
C38088,cellular,14,may,165,4,371,5,failure,no
C38089,cellular,14,may,506,2,352,1,other,no
C38093,cellular,15,may,195,3,359,1,failure,no
C38097,cellular,15,may,133,4,-1,0,,no
C38103,cellular,15,may,69,5,-1,0,,no
C38105,telephone,15,may,26,6,373,2,failure,no
C38109,cellular,15,may,111,4,371,2,other,no
C38115,cellular,15,may,194,3,-1,0,,no
C38120,cellular,15,may,14,4,-1,0,,no
C38125,cellular,15,may,236,4,262,7,failure,no
C38127,cellular,15,may,306,4,365,2,failure,no
C38132,telephone,15,may,39,1,-1,0,,no
C38135,cellular,15,may,162,3,-1,0,,no
C38138,cellular,15,may,233,1,353,1,failure,no
C38140,cellular,15,may,136,1,176,1,failure,no
C38141,cellular,15,may,133,1,-1,0,,no
C38142,cellular,15,may,196,1,-1,0,,no
C38145,cellular,15,may,33,1,298,1,failure,no
C38147,cellular,15,may,191,1,371,2,other,no
C38149,cellular,15,may,85,1,-1,0,,no
C38151,cellular,15,may,642,1,-1,0,,no
C38154,cellular,15,may,607,1,344,4,failure,no
C38161,cellular,15,may,54,4,-1,0,,no
C38164,cellular,15,may,123,3,-1,0,,no
C38166,cellular,15,may,270,1,-1,0,,no
C38167,cellular,15,may,311,1,368,2,failure,yes
C38168,cellular,15,may,259,1,-1,0,,no
C38180,cellular,15,may,302,1,-1,0,,no
C38185,cellular,15,may,250,1,-1,0,,no
C38186,cellular,15,may,233,1,-1,0,,no
C38191,cellular,15,may,20,6,291,2,other,no
C38192,cellular,15,may,1452,1,-1,0,,no
C38196,cellular,15,may,241,1,364,1,failure,no
C38198,telephone,15,may,7,4,371,5,failure,no
C38201,cellular,15,may,432,1,-1,0,,no
C38202,cellular,15,may,48,1,-1,0,,no
C38203,cellular,15,may,158,1,365,4,other,no
C38208,cellular,15,may,195,1,-1,0,,no
C38210,cellular,15,may,50,1,-1,0,,no
C38213,cellular,15,may,64,4,-1,0,,no
C38215,cellular,15,may,7,6,357,1,failure,no
C38216,cellular,15,may,14,4,-1,0,,no
C38217,cellular,15,may,373,1,-1,0,,no
C38218,cellular,15,may,58,1,266,2,failure,no
C38221,cellular,15,may,98,1,330,5,failure,no
C38227,cellular,15,may,64,2,-1,0,,no
C38228,cellular,15,may,119,2,351,12,other,no
C38229,cellular,15,may,665,1,-1,0,,no
C38232,cellular,15,may,391,1,-1,0,,no
C38234,cellular,15,may,188,1,-1,0,,no
C38237,cellular,15,may,185,1,350,8,failure,no
C38242,cellular,15,may,207,1,-1,0,,no
C38246,cellular,15,may,415,1,360,5,failure,no
C38254,cellular,15,may,39,1,361,4,failure,no
C38255,cellular,15,may,34,1,353,3,other,no
C38261,cellular,15,may,578,1,364,1,other,no
C38265,telephone,15,may,8,7,-1,0,,no
C38268,cellular,15,may,24,7,-1,0,,no
C38271,cellular,15,may,283,3,-1,0,,no
C38272,cellular,15,may,326,5,179,4,failure,yes
C38274,cellular,15,may,181,1,-1,0,,no
C38277,cellular,15,may,106,1,368,4,failure,no
C38286,cellular,15,may,127,1,-1,0,,no
C38287,cellular,15,may,744,1,-1,0,,yes
C38289,cellular,15,may,454,1,-1,0,,no
C38293,cellular,15,may,123,5,-1,0,,no
C38294,cellular,15,may,984,1,368,1,failure,no
C38296,cellular,15,may,514,1,-1,0,,no
C38301,cellular,15,may,552,1,329,3,failure,yes
C38302,cellular,15,may,7,5,-1,0,,no
C38306,cellular,15,may,82,3,-1,0,,no
C38308,cellular,15,may,51,1,345,2,failure,no
C38311,cellular,15,may,395,1,361,3,other,no
C38313,cellular,15,may,193,2,-1,0,,no
C38315,cellular,15,may,45,1,298,1,other,no
C38318,telephone,15,may,59,3,367,1,other,no
C38319,cellular,15,may,34,7,360,4,other,no
C38321,cellular,15,may,48,1,-1,0,,no
C38327,cellular,15,may,523,2,353,58,other,yes
C38328,cellular,15,may,151,1,345,1,failure,no
C38331,cellular,15,may,193,1,-1,0,,no
C38333,cellular,15,may,110,1,-1,0,,no
C38335,cellular,15,may,411,1,323,2,failure,no
C38340,cellular,15,may,520,1,-1,0,,no
C38341,cellular,15,may,333,1,-1,0,,no
C38343,cellular,15,may,292,1,-1,0,,no
C38345,cellular,15,may,319,1,-1,0,,no
C38350,cellular,15,may,185,1,-1,0,,no
C38351,cellular,15,may,178,1,359,2,failure,no
C38353,cellular,15,may,333,1,-1,0,,no
C38357,cellular,15,may,171,1,175,6,failure,no
C38358,cellular,15,may,134,2,-1,0,,no
C38361,cellular,15,may,74,2,-1,0,,no
C38366,cellular,15,may,239,1,352,1,other,no
C38369,cellular,15,may,10,5,175,7,other,no
C38371,cellular,15,may,178,2,270,8,other,no
C38372,telephone,15,may,71,5,364,3,failure,no
C38373,cellular,15,may,7,6,-1,0,,no
C38375,telephone,15,may,45,2,-1,0,,no
C38380,cellular,15,may,792,2,298,1,failure,yes
C38381,cellular,15,may,178,1,-1,0,,no
C38382,cellular,15,may,41,1,-1,0,,no
C38387,cellular,15,may,166,2,-1,0,,no
C38388,cellular,15,may,358,1,176,1,failure,no
C38392,cellular,15,may,66,1,-1,0,,no
C38403,cellular,15,may,183,1,361,1,failure,no
C38405,cellular,15,may,265,7,-1,0,,no
C38407,cellular,15,may,412,2,-1,0,,no
C38410,cellular,15,may,693,5,372,2,failure,yes
C38414,cellular,15,may,144,2,352,1,other,no
C38415,cellular,15,may,166,1,-1,0,,no
C38416,cellular,15,may,404,1,-1,0,,no
C38421,cellular,15,may,52,1,-1,0,,no
C38422,cellular,15,may,210,2,-1,0,,no
C38427,cellular,15,may,81,2,295,3,failure,no
C38432,cellular,15,may,217,6,178,1,failure,no
C38433,cellular,15,may,157,3,-1,0,,no
C38434,cellular,15,may,463,1,175,4,failure,no
C38436,cellular,15,may,189,3,352,1,other,no
C38441,cellular,15,may,20,6,-1,0,,no
C38446,telephone,15,may,52,1,-1,0,,no
C38448,cellular,15,may,116,1,-1,0,,no
C38453,cellular,15,may,564,3,-1,0,,no
C38456,cellular,15,may,48,7,-1,0,,no
C38459,cellular,15,may,342,2,-1,0,,no
C38460,cellular,15,may,6,4,-1,0,,no
C38463,cellular,15,may,80,4,-1,0,,no
C38465,cellular,15,may,532,3,-1,0,,yes
C38468,cellular,15,may,54,5,-1,0,,no
C38474,cellular,15,may,358,7,-1,0,,no
C38477,cellular,15,may,259,3,353,3,failure,no
C38479,cellular,15,may,169,1,346,1,failure,no
C38482,cellular,15,may,201,3,294,2,success,no
C38483,cellular,15,may,36,2,-1,0,,no
C38486,cellular,15,may,58,3,359,2,other,no
C38487,cellular,15,may,129,2,-1,0,,no
C38498,cellular,15,may,432,1,176,1,failure,yes
C38500,cellular,15,may,186,2,-1,0,,no
C38504,cellular,15,may,229,2,294,1,other,no
C38505,cellular,15,may,757,1,330,1,failure,no
C38506,cellular,15,may,521,2,-1,0,,no
C38507,cellular,15,may,264,1,351,4,failure,no
C38508,cellular,15,may,99,1,352,1,failure,no
C38512,cellular,15,may,17,3,351,6,other,no
C38514,cellular,15,may,42,2,297,1,failure,no
C38517,cellular,15,may,58,3,-1,0,,no
C38519,cellular,15,may,237,2,-1,0,,no
C38522,cellular,15,may,165,3,-1,0,,no
C38524,cellular,15,may,132,2,359,2,failure,no
C38527,cellular,15,may,406,4,296,3,failure,no
C38528,cellular,15,may,1012,3,-1,0,,yes
C38533,cellular,15,may,206,5,-1,0,,no
C38535,cellular,15,may,611,2,-1,0,,yes
C38543,cellular,15,may,264,2,-1,0,,no
C38544,cellular,15,may,124,3,-1,0,,no
C38545,cellular,15,may,885,3,352,2,other,yes
C38547,cellular,15,may,44,2,-1,0,,no
C38549,cellular,15,may,50,5,-1,0,,no
C38559,cellular,15,may,99,3,346,1,other,no
C38561,cellular,15,may,582,2,-1,0,,no
C38562,cellular,15,may,709,5,-1,0,,yes
C38563,cellular,15,may,199,2,354,1,failure,no
C38565,cellular,15,may,102,3,177,1,failure,no
C38567,cellular,15,may,61,3,-1,0,,no
C38570,cellular,15,may,406,4,359,5,other,yes
C38573,cellular,15,may,197,3,288,4,failure,no
C38576,cellular,15,may,1259,2,333,18,failure,no
C38585,cellular,15,may,536,2,-1,0,,no
C38587,cellular,15,may,124,2,298,1,failure,no
C38591,cellular,15,may,895,5,365,2,failure,no
C38595,cellular,15,may,364,2,-1,0,,no
C38599,cellular,15,may,122,8,-1,0,,no
C38601,telephone,15,may,134,9,-1,0,,no
C38610,cellular,15,may,391,2,-1,0,,no
C38620,cellular,15,may,259,3,-1,0,,no
C38622,cellular,15,may,215,2,-1,0,,no
C38625,cellular,15,may,104,10,-1,0,,no
C38633,cellular,15,may,61,4,371,5,other,no
C38634,cellular,15,may,20,5,-1,0,,no
C38637,cellular,15,may,69,3,361,2,failure,no
C38645,cellular,15,may,64,3,371,2,failure,no
C38658,cellular,15,may,162,2,361,3,failure,no
C38661,cellular,15,may,34,11,374,2,other,no
C38663,telephone,15,may,258,3,-1,0,,no
C38667,cellular,15,may,92,4,353,3,failure,no
C38677,cellular,15,may,68,4,359,2,failure,no
C38679,cellular,15,may,117,2,-1,0,,no
C38681,cellular,15,may,136,3,346,2,failure,no
C38683,cellular,15,may,126,2,333,1,failure,no
C38684,telephone,15,may,137,7,371,1,failure,no
C38688,cellular,15,may,641,6,-1,0,,no
C38691,cellular,15,may,415,4,375,1,failure,yes
C38694,cellular,15,may,15,9,-1,0,,no
C38703,cellular,15,may,34,10,331,16,other,no
C38715,cellular,15,may,104,3,-1,0,,no
C38719,cellular,15,may,163,5,359,1,failure,no
C38720,telephone,15,may,12,6,-1,0,,no
C38721,cellular,15,may,158,2,352,2,failure,no
C38722,cellular,15,may,126,2,350,1,failure,no
C38724,cellular,15,may,11,7,330,2,failure,no
C38726,cellular,15,may,1313,7,312,1,failure,yes
C38727,cellular,15,may,168,2,364,1,other,no
C38737,cellular,18,may,242,6,-1,0,,no
C38738,telephone,18,may,33,5,-1,0,,no
C38748,cellular,18,may,17,5,355,2,failure,no
C38752,cellular,18,may,117,3,-1,0,,no
C38759,cellular,18,may,8,7,-1,0,,no
C38760,cellular,18,may,536,2,334,4,failure,yes
C38763,cellular,18,may,28,6,-1,0,,no
C38764,cellular,18,may,11,10,-1,0,,no
C38768,cellular,18,may,11,14,-1,0,,no
C38770,cellular,18,may,473,3,-1,0,,yes
C38772,cellular,18,may,159,3,371,2,other,no
C38773,cellular,18,may,106,5,362,8,other,no
C38774,cellular,18,may,177,4,-1,0,,no
C38775,cellular,18,may,17,6,-1,0,,no
C38780,cellular,18,may,70,3,-1,0,,no
C38786,cellular,18,may,116,4,-1,0,,no
C38787,cellular,18,may,157,5,-1,0,,no
C38788,telephone,18,may,73,6,-1,0,,no
C38794,cellular,18,may,144,3,-1,0,,no
C38799,cellular,18,may,44,8,-1,0,,no
C38800,cellular,18,may,44,4,-1,0,,no
C38802,cellular,18,may,16,6,180,2,other,no
C38804,cellular,18,may,131,6,363,9,failure,no
C38822,cellular,18,may,50,1,356,2,other,no
C38823,cellular,18,may,35,6,-1,0,,no
C38828,cellular,18,may,380,1,-1,0,,no
C38834,cellular,18,may,108,1,-1,0,,no
C38837,cellular,18,may,173,1,299,2,other,no
C38843,cellular,18,may,311,1,-1,0,,no
C38846,cellular,18,may,134,1,350,1,failure,no
C38850,cellular,18,may,89,1,-1,0,,no
C38854,cellular,18,may,245,1,-1,0,,no
C38859,cellular,18,may,283,1,-1,0,,no
C38862,cellular,18,may,298,1,355,1,failure,no
C38872,cellular,18,may,97,1,180,3,failure,no
C38878,cellular,18,may,17,1,369,4,other,no
C38881,cellular,18,may,296,1,-1,0,,no
C38882,cellular,18,may,12,5,-1,0,,no
C38884,telephone,18,may,28,1,-1,0,,no
C38891,telephone,18,may,52,9,-1,0,,no
C38892,cellular,18,may,155,1,-1,0,,no
C38898,cellular,18,may,185,1,178,1,failure,no
C38899,cellular,18,may,1126,1,350,6,failure,no
C38901,cellular,18,may,382,1,-1,0,,no
C38904,cellular,18,may,284,3,-1,0,,no
C38905,cellular,18,may,119,1,-1,0,,no
C38908,cellular,18,may,134,1,-1,0,,no
C38914,cellular,18,may,110,1,370,1,failure,no
C38915,cellular,18,may,455,1,-1,0,,no
C38918,cellular,18,may,245,1,-1,0,,no
C38919,cellular,18,may,268,2,-1,0,,no
C38922,cellular,18,may,487,1,-1,0,,yes
C38928,cellular,18,may,2301,1,-1,0,,yes
C38929,cellular,18,may,618,1,-1,0,,yes
C38934,cellular,18,may,119,1,-1,0,,no
C38935,cellular,18,may,493,1,370,1,other,yes
C38936,cellular,18,may,295,1,-1,0,,no
C38942,cellular,18,may,136,1,-1,0,,no
C38945,cellular,18,may,34,6,-1,0,,no
C38949,cellular,18,may,55,1,-1,0,,no
C38950,cellular,18,may,603,1,340,2,other,yes
C38952,cellular,18,may,134,1,-1,0,,no
C38956,cellular,18,may,351,1,-1,0,,yes
C38958,cellular,18,may,98,1,-1,0,,no
C38963,cellular,18,may,632,1,-1,0,,no
C38965,cellular,18,may,69,1,367,6,other,no
C38966,cellular,18,may,58,1,-1,0,,no
C38967,cellular,18,may,148,1,-1,0,,no
C38969,cellular,18,may,843,1,370,1,failure,yes
C38976,cellular,18,may,420,2,-1,0,,yes
C38980,cellular,18,may,133,2,353,6,failure,no
C38981,cellular,18,may,398,1,370,2,failure,no
C38984,cellular,18,may,179,1,-1,0,,no
C38985,cellular,18,may,434,1,-1,0,,no
C38989,cellular,18,may,26,1,-1,0,,no
C38995,cellular,18,may,391,1,-1,0,,yes
C38998,cellular,18,may,115,2,-1,0,,no
C38999,cellular,18,may,217,1,-1,0,,no
C39001,cellular,18,may,63,1,-1,0,,no
C39004,cellular,18,may,21,1,-1,0,,no
C39005,cellular,18,may,47,3,178,3,failure,no
C39008,cellular,18,may,202,1,263,13,failure,no
C39009,cellular,18,may,9,5,-1,0,,no
C39011,cellular,18,may,507,1,-1,0,,yes
C39012,telephone,18,may,82,6,335,1,other,no
C39013,cellular,18,may,105,1,-1,0,,no
C39016,cellular,18,may,546,1,-1,0,,no
C39017,cellular,18,may,196,1,-1,0,,no
C39018,cellular,18,may,431,1,-1,0,,yes
C39022,cellular,18,may,229,2,355,1,failure,no
C39023,cellular,18,may,74,3,349,2,other,no
C39028,cellular,18,may,123,3,-1,0,,no
C39029,cellular,18,may,190,6,-1,0,,no
C39030,cellular,18,may,114,2,-1,0,,no
C39031,cellular,18,may,435,7,74,3,success,no
C39033,cellular,18,may,106,1,-1,0,,no
C39034,cellular,18,may,326,1,-1,0,,no
C39035,cellular,18,may,81,1,178,1,other,no
C39037,cellular,18,may,170,1,-1,0,,no
C39038,cellular,18,may,189,1,-1,0,,no
C39039,cellular,18,may,84,1,-1,0,,no
C39042,cellular,18,may,143,1,-1,0,,no
C39046,cellular,18,may,644,1,-1,0,,no
C39047,cellular,18,may,166,1,-1,0,,no
C39049,cellular,18,may,184,1,-1,0,,no
C39052,cellular,18,may,110,1,315,2,failure,no
C39053,cellular,18,may,116,1,-1,0,,no
C39059,cellular,18,may,232,1,178,1,success,no
C39061,cellular,18,may,700,3,-1,0,,yes
C39067,cellular,18,may,91,6,-1,0,,no
C39074,cellular,18,may,127,1,-1,0,,no
C39075,cellular,18,may,149,1,362,8,other,no
C39082,cellular,18,may,153,1,-1,0,,no
C39086,cellular,18,may,57,1,-1,0,,no
C39093,cellular,18,may,143,1,-1,0,,no
C39096,cellular,18,may,105,1,355,2,failure,no
C39099,cellular,18,may,612,1,-1,0,,yes
C39105,cellular,18,may,525,1,-1,0,,yes
C39110,cellular,18,may,182,1,-1,0,,no
C39111,cellular,18,may,336,1,356,1,failure,no
C39112,cellular,18,may,248,1,279,2,failure,no
C39125,cellular,18,may,180,2,-1,0,,no
C39128,cellular,18,may,46,6,378,2,failure,no
C39129,cellular,18,may,120,2,-1,0,,no
C39135,cellular,18,may,98,2,-1,0,,no
C39157,cellular,18,may,197,2,-1,0,,no
C39161,cellular,18,may,267,2,311,2,failure,no
C39162,cellular,18,may,87,2,299,3,other,no
C39164,cellular,18,may,16,4,273,7,other,no
C39167,cellular,18,may,166,4,-1,0,,no
C39169,cellular,18,may,630,2,356,4,other,no
C39170,cellular,18,may,23,5,-1,0,,no
C39172,cellular,18,may,33,5,354,7,other,no
C39181,cellular,18,may,190,8,-1,0,,no
C39182,cellular,18,may,213,4,-1,0,,no
C39185,cellular,18,may,31,6,-1,0,,no
C39186,cellular,18,may,173,2,-1,0,,no
C39190,cellular,18,may,158,2,-1,0,,no
C39193,cellular,18,may,166,2,272,6,failure,no
C39199,cellular,18,may,113,2,-1,0,,no
C39201,cellular,18,may,577,2,-1,0,,no
C39202,cellular,18,may,567,2,-1,0,,no
C39203,cellular,18,may,12,2,-1,0,,no
C39204,cellular,18,may,14,3,178,3,other,no
C39206,cellular,18,may,19,4,374,1,other,no
C39208,cellular,18,may,76,2,356,1,failure,no
C39209,cellular,18,may,142,2,300,1,other,no
C39211,cellular,18,may,61,3,350,5,other,no
C39214,cellular,18,may,130,2,-1,0,,no
C39215,cellular,18,may,542,2,-1,0,,yes
C39219,cellular,18,may,239,2,349,3,success,no
C39223,cellular,18,may,189,3,348,3,failure,no
C39228,cellular,18,may,179,4,-1,0,,no
C39230,cellular,18,may,237,2,-1,0,,no
C39238,cellular,18,may,311,2,-1,0,,no
C39239,cellular,18,may,466,2,-1,0,,no
C39241,cellular,18,may,109,2,-1,0,,no
C39246,cellular,18,may,251,3,-1,0,,no
C39248,cellular,18,may,11,4,355,1,other,no
C39260,telephone,18,may,93,2,-1,0,,no
C39261,cellular,18,may,193,2,-1,0,,no
C39263,cellular,18,may,72,3,369,4,failure,no
C39264,cellular,18,may,172,2,346,6,failure,no
C39269,cellular,18,may,11,11,360,4,failure,no
C39270,cellular,18,may,410,3,354,3,failure,no
C39271,cellular,18,may,53,4,262,2,failure,no
C39275,telephone,18,may,27,10,-1,0,,no
C39279,cellular,18,may,453,2,-1,0,,no
C39283,cellular,18,may,663,2,-1,0,,no
C39287,cellular,18,may,291,2,-1,0,,no
C39295,cellular,18,may,64,2,329,15,other,no
C39300,cellular,18,may,184,2,350,2,failure,no
C39301,cellular,18,may,284,2,-1,0,,no
C39306,cellular,18,may,50,7,-1,0,,no
C39309,cellular,18,may,453,4,-1,0,,no
C39314,telephone,18,may,12,5,-1,0,,no
C39315,cellular,18,may,167,4,314,4,failure,no
C39323,cellular,18,may,90,2,-1,0,,no
C39326,cellular,18,may,80,2,-1,0,,no
