발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2014,2014080608,20,주간,수,1,1,0,0,0,대전,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,985490,1811462,127.3383911,36.30037173
2014,2014080412,6,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,이륜차,중형,963830,1945445,127.0907507,37.50757171
2014,2014080820,20,야간,금,1,5,4,0,0,인천,남동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승용차,중형,931400,1935005,126.7248136,37.41163595
2014,2014080215,4,주간,토,1,3,2,0,0,전남,순천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,중형,승용차,소형,999033,1663470,127.4894073,34.9661115
2014,2014080300,4,야간,일,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,955633,1922760,126.9993702,37.30274351
2014,2014081320,2,야간,수,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1038822,1928746,127.9383761,37.35694742
2014,2014081314,11,주간,수,3,7,4,0,0,제주,제주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,대형,승용차,중형,911299,1498103,126.5454392,33.47091419
2014,2014081300,18,야간,수,1,1,0,0,0,경기,용인시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,975324,1921855,127.2215869,37.29531727
2014,2014081303,55,야간,수,1,1,0,0,0,인천,남구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,특수차,대형,924461,1941207,126.6457747,37.46699297
2014,2014081417,40,주간,목,1,1,0,0,0,제주,서귀포시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,0,0,903054,1474156,126.4592363,33.25438043
2014,2014081421,35,야간,목,1,1,0,0,0,광주,북구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,944997,1685994,126.8960072,35.16771281
2014,2014072718,10,야간,일,1,6,5,0,0,대전,대덕구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,993035,1823912,127.4223139,36.41269748
2014,2014080321,2,야간,일,2,7,2,3,0,경남,김해시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,소형,1119504,1692504,128.8131075,35.22079797
2014,2014072706,55,주간,일,1,7,2,4,0,대구,동구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,1104312,1769260,128.6561087,35.91443092
2014,2014021005,43,야간,월,1,1,0,0,0,전북,김제시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,중형,940244,1759337,126.838417,35.82870916
2014,2014052522,50,야간,일,1,1,0,0,0,경북,고령군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,불명,불명,보행자,보행자,1070641,1746208,128.280928,35.70962157
2014,2014080300,9,야간,일,1,1,0,0,0,경기,의왕시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,0,0,952702,1924810,126.9661679,37.32107679
2014,2014061306,35,주간,금,1,1,0,0,0,울산,남구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,대형,1165683,1728529,129.3276337,35.53890053
2014,2014061015,35,주간,화,1,2,1,0,0,부산,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,1140838,1682687,129.0457784,35.12953945
2014,2014060808,30,주간,일,1,1,0,0,0,충남,보령시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,920800,1828795,126.6161688,36.45347212
2014,2014061623,30,야간,월,1,1,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,957989,1887179,127.0073226,37.0011288
2014,2014061901,30,야간,목,1,1,0,0,0,경북,경산시,차대사람,기타,기타,운전자법규위반,신호위반,단일로,횡단보도상,승용차,소형,보행자,보행자,1113161,1760707,128.7529487,35.83635018
2014,2014061622,49,야간,월,1,1,0,0,0,경남,김해시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,0,0,1120911,1687620,128.827847,35.17660143
2014,2014061400,40,야간,토,1,1,0,0,0,경기,의왕시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,956904,1932732,127.0131314,37.39268666
2014,2014061405,40,야간,토,1,5,2,1,1,경기,용인시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,974344,1914243,127.2107924,37.22667681
2014,2014061515,40,주간,일,1,1,0,0,0,전북,부안군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,929014,1730886,126.7166079,35.57145916
2014,2014061421,45,야간,토,1,1,0,0,0,전남,나주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,이륜차,소형,928313,1666936,126.7144612,34.994825
2014,2014060922,7,야간,월,1,1,0,0,0,경북,경산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1117862,1768038,128.8060717,35.90187642
2014,2014051310,24,주간,화,1,2,1,0,0,경기,안성시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,특수차,대형,977423,1891554,127.2449886,37.01996021
2014,2014050818,28,야간,목,1,3,2,0,0,강원,철원군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,1003068,2030437,127.5350752,38.27431398
2014,2014051918,50,야간,월,1,1,0,0,0,전북,부안군,차대차,추돌,진행중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,소형,화물차,소형,926544,1753411,126.6872956,35.77435373
2014,2014051623,35,야간,금,2,2,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,995876,1849765,127.4538636,36.64578235
2014,2014051815,0,주간,일,1,1,0,0,0,충북,진천군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,0,0,1002269,1866344,127.5254332,36.79524584
2014,2014051821,25,야간,일,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,과속,고가도로위,고가도로위,승용차,대형,보행자,보행자,982260,1915316,127.2999994,37.23653313
2014,2014051809,50,주간,일,1,2,0,0,1,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,소형,보행자,보행자,966769,1870318,127.1273439,36.83048904
2014,2014051912,0,주간,월,1,1,0,0,0,충남,금산군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,0,0,997075,1792021,127.4674946,36.12520381
2014,2014052420,5,야간,토,1,1,0,0,0,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,1082511,1648281,128.4022926,34.82579775
2014,2014052012,10,주간,화,1,3,2,0,0,전남,여수시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,특수차,대형,화물차,소형,1015955,1648689,127.6701386,34.83677635
2014,2014052912,6,주간,목,1,3,2,0,0,서울,용산구,차대차,추돌,진행중 추돌,운전자법규위반,과속,단일로,터널안,승용차,대형,승용차,대형,954802,1949621,126.9883488,37.54481305
2014,2014011106,0,주간,토,1,1,0,0,0,경기,오산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,963212,1906181,127.0857065,37.15363382
2014,2014031415,10,주간,금,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,952574,1912366,126.9655166,37.20890463
2014,2014021808,20,주간,화,1,1,0,0,0,울산,울주군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,대형,1158521,1730570,129.2490635,35.55846614
2014,2014041105,21,야간,금,3,6,0,2,1,충북,충주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,건설기계,건설기계,1034738,1878904,127.8899486,36.90783268
2014,2014060519,50,야간,목,1,1,0,0,0,대구,북구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,특수차,대형,1094524,1773030,128.5480922,35.94941117
2014,2014052610,20,주간,월,1,1,0,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1155216,1694717,129.2057907,35.23585276
2014,2014072720,48,야간,일,1,1,0,0,0,전북,군산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,특수차,대형,936268,1781746,126.7926026,36.03048407
2014,2014070910,0,주간,수,1,1,0,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,0,0,963399,1772212,127.094176,35.94592641
2014,2014011800,30,야간,토,1,1,0,0,0,대구,서구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1095507,1762846,128.5577676,35.85751136
2014,2014011721,30,야간,금,2,2,0,0,0,충북,음성군,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,경형,999868,1888907,127.4985165,36.99864467
2014,2014053106,0,주간,토,1,1,0,0,0,전남,순천시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1001970,1663388,127.5215357,34.96510911
2014,2014060420,5,야간,수,1,1,0,0,0,경남,진주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,소형,원동기장치자전거,원동기장치자전거,1061202,1681719,128.1717438,35.12880834
2014,2014060501,30,야간,목,1,2,0,1,0,강원,원주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1037475,1925956,127.9225398,37.32781823
2014,2014060417,15,주간,수,1,1,0,0,0,전남,순천시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,1004772,1658084,127.5522426,34.91753232
2014,2014061020,15,야간,화,1,1,0,0,0,강원,동해시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1141600,1949865,129.1027319,37.53724287
2014,2014061014,0,주간,화,1,1,0,0,0,전남,영암군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,901659,1639799,126.4256168,34.74791576
2014,2014061616,35,주간,월,1,1,0,0,0,경북,경산시,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,중형,1121652,1767545,128.8480392,35.89693198
2014,2014061611,40,주간,월,1,1,0,0,0,경북,문경시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,1048871,1839093,128.0460449,36.54833254
2014,2014061018,5,야간,화,1,1,0,0,0,경기,오산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,960220,1909310,127.051846,37.18171574
2014,2014061007,55,주간,화,1,3,1,1,0,전남,여수시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,화물차,경형,1016477,1641072,127.6800511,34.76400169
2014,2014060923,15,야간,월,1,1,0,0,0,부산,사하구,차대사람,기타,기타,운전자법규위반,신호위반,단일로,기타단일로,승용차,중형,보행자,보행자,1134653,1678795,128.9772815,35.09530265
2014,2014060918,32,야간,월,1,11,2,8,0,대전,서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,부당한 회전,단일로,횡단보도상,이륜차,소형,승합차,대형,986353,1814596,127.3479481,36.32863871
2014,2014060722,40,야간,토,1,3,1,1,0,전북,김제시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,940539,1756826,126.8418698,35.80608886
